ItemCode,ItemName,U_Codigo_Secundario,FrgnName,Estado,ItemType,ItemType_Significado,ItmsGrpCod,ItmsGrpCod_Nombre,UgpEntry,InvntItem,InvntItem_Significado,SellItem,SellItem_Significado,PrchseItem,PrchseItem_Significado,PriceUnit,WTLiable,WTLiable_Significado,IndirctTax,IndirctTax_Significado,ItemClass,MngMethod,MngMethod_Significado,TaxCodeAR,GLMethod,GLMethod_Significado,EvalSystem,EvalSystem_Significado,IWeight1,InvntryUom,InvntryUom_Nombre,DfltWH,DfltWH_NombreAlmacén,PlaningSys,PlaningSys_Significado,PricingPrc,LeadTime,ToleranDay,QryGroup1,QryGroup1_Significado,QryGroup2,QryGroup2_Significado,U_beas_gruppe,U_beas_prccode,U_beas_prodrelease,U_beas_prodrelease_Significado,U_beas_batchroh,U_beas_batchroh_Significado,PicturName,U_beas_dispo,U_EMPA_ESPESOR,U_EMPA_DESIDAD,U_EMPA_ANCHO,U_PLG_CICLE,U_EMPA_CARACTERISTICA_TIPO,U_EMPA_CARACTERISTICA_MP,ItemCode_Obsolete,ItemName_Valid,Needs_I_D_Review,LotNumber,ManageBy,PicturName_Valid,Needs_Design_Graphics_Review
PTLAMI0753,LAMINA PEBD BLANCO / BLANCO 33 CM X 80 MC YOGURT TENTACION DURAZNO 90 G,,LAMINA PEBD BLANCO / BLANCO 33 CM X 80 MC YOGURT TENTACION DURAZNO 90 G (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0754,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC PRODULECHE 1 LITRO UHT ROJA,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC PRODULECHE 1 LITRO UHT ROJA (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0755,LAMINA PEBD 32.5CM X 90 MC BLANCO/NEGRO LECHE  UHT ROJA PRASOL 1000 CC,,LAMINA PEBD 32.5CM X 90 MC BLANCO/NEGRO LECHE  UHT ROJA PRASOL 1000 CC (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0756,LAMINA PEBD 33 CM X 85 MC TRANSPARENTE REFRESCO PARAISO FRESA 85 ML,,LAMINA PEBD 33 CM X 85 MC TRANSPARENTE REFRESCO PARAISO FRESA 85 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0757,LAMINA PEBD 33 CM X 85 MC TRANSPARENTE REFRESCO PARAISO FRESA 175 ML,,LAMINA PEBD 33 CM X 85 MC TRANSPARENTE REFRESCO PARAISO FRESA 175 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0758,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER FRESA 90 ML",,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER FRESA 90 ML (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0759,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER MORA  90 ML",,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER MORA  90 ML (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0760,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER DURAZNO 90 ML",,"LAMINA PEBD BLANCO / BLANCO 32, 5 CM X 80 MC YOGURT EL AMANECER DURAZNO 90 ML (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,80.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0761,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA GRANJA UHT 500 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA GRANJA UHT 500 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0762,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA GRANJA UHT 250 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA GRANJA UHT 250 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0763,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE PURA CREMA  900 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE PURA CREMA  900 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0764,"LAMINA PEBD BLANCO / NEGRO 32,5 CM X 90 MC LECHE  REGALON PURA CREMA 1010 ML",,"LAMINA PEBD BLANCO / NEGRO 32,5 CM X 90 MC LECHE  REGALON PURA CREMA 1010 ML (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0765,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE PIDALO UHT 1000 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC  LECHE PIDALO UHT 1000 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0766,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE EL CORTIJO 250 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE EL CORTIJO 250 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0767,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE EL CORTIJO 500 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE EL CORTIJO 500 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0768,LAMINA BLANCO / NEGRO 67 CM X 90 MC 7 CAPAS P C,,LAMINA BLANCO / NEGRO 67 CM X 90 MC 7 CAPAS P C (ENG),Activo,I,Artículos,103,PRODUCTO SEMIELABORADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,Ninguna,0,20,0.0,N,No,N,No,GENERIC,,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,50.0,0.92,10.0,,GENERICO,MIX,False,False,True,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0769,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA VAQUERA 900 CC,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC LECHE LA VAQUERA 900 CC (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,66.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0770,"LAMINA  PEBD BLANCO / NEGRO 32, 5 CM X 90 MC LECHE SEMIDESCREMADA PURA CREMA UHT 1000 ML",,"LAMINA  PEBD BLANCO / NEGRO 32, 5 CM X 90 MC LECHE SEMIDESCREMADA PURA CREMA UHT 1000 ML (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0771,LAMINA PRBD BLANCO / NEGRO 32. 5 CM X 90 MC LECHE PURA CREMA 200 ML,,LAMINA PRBD BLANCO / NEGRO 32. 5 CM X 90 MC LECHE PURA CREMA 200 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,67.0,,GENERICO,MIX,False,False,True,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0772,LAMINA PRBD BLANCO / NEGRO 32. 5 CM X 90 MC LECHE PURA CREMA 400 ML,,LAMINA PRBD BLANCO / NEGRO 32. 5 CM X 90 MC LECHE PURA CREMA 400 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,67.0,,GENERICO,MIX,False,False,True,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0773,"LAMINA PEBD AMARILLO / BLANCO 32, 7 CM X 95 MC PALMA DE ORO $ 1, 00  440 ML COSTA",D5020158032,POLIET PALMA ORO $1.00 440ML C,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0774,"LAMINA PEBD AMARILLO / BLANCO 32, 7 CM X 95 MC PALMA DE ORO $ 1, 00  440 ML SIERRA",D5020159032,POLIET PALMA ORO $1.00 440ML S,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0775,"LAMINA PEBD AMARILLO / BLANCO 32, 7 CM X 95 MC PALMA DE ORO $ 0,50 220  ML COSTA",D5020156032,POLIET PALMA ORO $0.50 220ML C,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0776,"LAMINA PEBD AMARILLO / BLANCO 32, 7 CM X 95 MC PALMA DE ORO $ 0, 50  220 ML SIERRA",D5020157032,POLIET PALMA ORO $0.50 220ML S,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0777,"LAMINA PEBD BLANCO / BLANCO 32, 7 CM X 95 MC MANTECA 3 CHANCHITOS  $ 0, 50  220 GR.",D5050040032,POLIET 3 CHANCHITOS $0.50 220G,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0778,"LAMINA PEBD BLANCO / BLANCO  32, 7 CM X 95 MC MANTECA LOS 3 CHANCHITOS $ 1, 00  440 G",,"LAMINA PEBD BLANCO / BLANCO  32, 7 CM X 95 MC MANTECA LOS 3 CHANCHITOS $ 1, 00  440 G (ENG)",Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,95.0,920.0,67.5,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0779,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC CHOCO RICO 180 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC CHOCO RICO 180 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0780,LAMINA PEBD BLANCO / NEGRO 33 CM X 90 MC LECHE ENTERA CAMPO FINO 900 ML AZUL,,LAMINA PEBD BLANCO / NEGRO 33 CM X 90 MC LECHE ENTERA CAMPO FINO 900 ML AZUL (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0781,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC AVENA PURA CREMA 1000 ML,,LAMINA PEBD BLANCO / NEGRO 32 CM X 90 MC AVENA PURA CREMA 1000 ML (ENG),Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,PRODUCTO TERMINADO,M,PNM,0,20,0.0,N,No,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,90.0,920.0,67.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0782,"LAMINA PEBD TRANSPARENTE 33 CM X 55 MC AS VINAGRE + LIMON $ 0,25   100 G",D9730057032,LAM DET AS VIN + LIMON 100GR,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,55.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
PTLAMI0783,"LAMINA PEBD TRANSPARENTE 33 CM X 55 MC AS VINAGRE + LIMON $ 0,50  200 G",D9730058032,LAM DET AS VIN + LIMON 200GR,Activo,I,Artículos,102,PRODUCTO TERMINADO,3,Y,Articulo de inventario,Y,Articulo de venta,EFECTUAR,No,2,Y,Sujeto a retencion de impuesto,Y,Impuesto indirecto,2,A,En todas las transacciones,IVAV15,C,Por Grupo de Artículos,A,Promedio Ponderado,500.0,KG,KG,UIO_PROD,BODEGA PRODUCCION UIO,M,PNM,0,20,0.0,Y,Sí,N,No,GENERIC,IMPR-BOB,Y,Sí - Liberación de Producción Permitida,DETERMINACION DE LOTE,No,,A,55.0,920.0,68.0,,GENERICO,PEBD,False,True,False,Lotes,EN TODAS LAS TRANSACCIONES,False,True
