atributo,valor,conteo
U_Codigo_Secundario,D9550012032,1
U_Codigo_Secundario,D9550011032,1
U_Codigo_Secundario,D9730006032,1
U_Codigo_Secundario,D9730005032,1
U_Codigo_Secundario,D0430018032,1
U_Codigo_Secundario,D9730004032,1
U_Codigo_Secundario,D5020131032,1
U_Codigo_Secundario,D5020126032,1
U_Codigo_Secundario,D5020125032,1
U_Codigo_Secundario,D5050026032,1
U_Codigo_Secundario,D5050027032,1
U_Codigo_Secundario,D9700037001,1
U_Codigo_Secundario,D5050028032,1
U_Codigo_Secundario,D0240157032,1
U_Codigo_Secundario,D9730033032,1
U_Codigo_Secundario,D9730043032,1
U_Codigo_Secundario,D9730041032,1
U_Codigo_Secundario,D9730031032,1
U_Codigo_Secundario,D9730042032,1
U_Codigo_Secundario,D5220010032,1
U_Codigo_Secundario,D9730044032,1
U_Codigo_Secundario,D9730032032,1
U_Codigo_Secundario,D9730045032,1
U_Codigo_Secundario,D9730046032,1
U_Codigo_Secundario,D0440030032,1
U_Codigo_Secundario,D5050029032,1
U_Codigo_Secundario,D0430019032,1
U_Codigo_Secundario,D5020144032,1
U_Codigo_Secundario,D5020145032,1
U_Codigo_Secundario,D9730062032,1
U_Codigo_Secundario,D9730059032,1
U_Codigo_Secundario,D9730048032,1
U_Codigo_Secundario,D5020158032,1
U_Codigo_Secundario,D5020159032,1
U_Codigo_Secundario,D5020156032,1
U_Codigo_Secundario,D5020157032,1
U_Codigo_Secundario,D5050040032,1
U_Codigo_Secundario,D9730057032,1
U_Codigo_Secundario,D9730058032,1
U_Codigo_Secundario,D9730061032,1
U_Codigo_Secundario,D9730060032,1
U_Codigo_Secundario,D9730047032,1
U_Codigo_Secundario,D5100002032,1
U_Codigo_Secundario,D5030321032,1
U_Codigo_Secundario,D5100003032,1
U_Codigo_Secundario,D5030264032,1
U_Codigo_Secundario,D5030421032,1
U_Codigo_Secundario,D5090059032,1
U_Codigo_Secundario,D5030212032,1
U_Codigo_Secundario,D5030306032,1
U_Codigo_Secundario,D5030407032,1
U_Codigo_Secundario,D5030254032,1
U_Codigo_Secundario,D5030255032,1
U_Codigo_Secundario,D0260307032,1
U_Codigo_Secundario,D0260308032,1
U_Codigo_Secundario,D0260306032,1
U_Codigo_Secundario,D0260305032,1
U_Codigo_Secundario,D0260303032,1
U_Codigo_Secundario,D0260304032,1
U_Codigo_Secundario,D0260310032,1
U_Codigo_Secundario,D5220008032,1
U_Codigo_Secundario,D0230274001,1
U_Codigo_Secundario,D5060084032,1
U_Codigo_Secundario,D0260309032,1
U_Codigo_Secundario,DLAMI0002032,1
U_Codigo_Secundario,DLAM0003032,1
U_Codigo_Secundario,DLAM0006032,1
U_Codigo_Secundario,DLAM0008032,1
U_Codigo_Secundario,DLAM0001032,1
U_Codigo_Secundario,DLAM0004032,1
U_Codigo_Secundario,DLAM0007032,1
U_Codigo_Secundario,DLAM0005032,1
U_Codigo_Secundario,DEYELAM0025,1
U_Codigo_Secundario,DEYELAM0024,1
U_Codigo_Secundario,DEYELAM0030,1
U_Codigo_Secundario,DEYELAM0031,1
U_Codigo_Secundario,DEYELAM0010,1
U_Codigo_Secundario,DEYELAM0009,1
U_Codigo_Secundario,DEYELAM0034,1
U_Codigo_Secundario,DEYELAM0032,1
U_Codigo_Secundario,DEYELAM0036,1
U_Codigo_Secundario,DEYELAM0037,1
U_Codigo_Secundario,DEYELAM0035,1
U_Codigo_Secundario,D0220069001,1
U_Codigo_Secundario,D0230311001,1
U_Codigo_Secundario,D0260081001,1
U_Codigo_Secundario,D5030118001,1
U_Codigo_Secundario,DEYEMAN0001,1
U_Codigo_Secundario,459112,1
U_Codigo_Secundario,D5030135001,1
U_Codigo_Secundario,D5030136001,1
U_Codigo_Secundario,451040,1
U_Codigo_Secundario,DEYELAM0029,1
U_Codigo_Secundario,DEYELAM0033,1
U_Codigo_Secundario,D0430004001,1
U_Codigo_Secundario,D0440004001,1
U_Codigo_Secundario,D0260034001,1
U_Codigo_Secundario,D5030124001,1
U_Codigo_Secundario,D0260035001,1
U_Codigo_Secundario,D0260026001,1
U_Codigo_Secundario,D5030041001,1
U_Codigo_Secundario,D0440003001,1
U_Codigo_Secundario,D5030052001,1
U_Codigo_Secundario,D0490003001,1
U_Codigo_Secundario,D0510008001,1
U_Codigo_Secundario,D5030090001,1
U_Codigo_Secundario,D0260300001,1
U_Codigo_Secundario,D0260302001,1
U_Codigo_Secundario,D5060091001,1
U_Codigo_Secundario,D5060103001,1
U_Codigo_Secundario,D5060105001,1
U_Codigo_Secundario,D5060107001,1
U_Codigo_Secundario,D5060110001,1
U_Codigo_Secundario,D5060081001,1
U_Codigo_Secundario,D0250519001,1
U_Codigo_Secundario,D0440213001,1
U_Codigo_Secundario,D0441013001,1
U_Codigo_Secundario,D0470013001,1
U_Codigo_Secundario,D0490013001,1
U_Codigo_Secundario,D0440113001,1
U_Codigo_Secundario,D0440313001,1
U_Codigo_Secundario,D5030058001,1
U_Codigo_Secundario,D0440613001,1
U_Codigo_Secundario,D0440413001,1
U_Codigo_Secundario,459313,1
U_Codigo_Secundario,D0260008001,1
U_Codigo_Secundario,D0440913001,1
U_Codigo_Secundario,D0440813001,1
U_Codigo_Secundario,D0490004001,1
U_Codigo_Secundario,D0440513001,1
U_Codigo_Secundario,DEYETOO0006,1
U_Codigo_Secundario,DEYETOO0007,1
U_Codigo_Secundario,DEYETOO0005,1
U_Codigo_Secundario,D0430003001,1
U_Codigo_Secundario,DEYETOO0004,1
U_Codigo_Secundario,DEYETOO0002,1
U_Codigo_Secundario,D0441113001,1
U_Codigo_Secundario,DEYETOO0008,1
U_Codigo_Secundario,DEYETOO0003,1
U_Codigo_Secundario,D5030122001,1
U_Codigo_Secundario,D0220064001,1
U_Codigo_Secundario,D0440713001,1
U_Codigo_Secundario,D0250009001,1
U_Codigo_Secundario,D0250044001,1
U_Codigo_Secundario,67437956,1
U_Codigo_Secundario,67437958,1
U_Codigo_Secundario,D9410064001,1
U_Codigo_Secundario,D9410065001,1
U_Codigo_Secundario,10000381,1
U_Codigo_Secundario,D0260205001,1
U_Codigo_Secundario,D0260206001,1
U_Codigo_Secundario,D5030119001,1
U_Codigo_Secundario,DEYETAP0008,1
U_Codigo_Secundario,67496203,1
U_Codigo_Secundario,67496202,1
U_Codigo_Secundario,D0350081001,1
U_Codigo_Secundario,D0230099001,1
U_Codigo_Secundario,D0230310001,1
U_Codigo_Secundario,D0230318001,1
U_Codigo_Secundario,DEYETAP0003,1
U_Codigo_Secundario,D0230319001,1
U_Codigo_Secundario,D0220051001,1
U_Codigo_Secundario,67877110,1
U_Codigo_Secundario,67877112,1
U_Codigo_Secundario,459111,1
U_Codigo_Secundario,D0230326001,1
U_Codigo_Secundario,D5030133001,1
U_Codigo_Secundario,D0270027001,1
U_Codigo_Secundario,D5030134001,1
U_Codigo_Secundario,D0220052001,1
U_Codigo_Secundario,D5030138001,1
U_Codigo_Secundario,D0260245001,1
U_Codigo_Secundario,D0260246001,1
U_Codigo_Secundario,D5030167032,1
U_Codigo_Secundario,D5060188001,1
U_Codigo_Secundario,453375,1
U_Codigo_Secundario,D5030406001,1
U_Codigo_Secundario,D0260247001,1
U_Codigo_Secundario,69761115,1
U_Codigo_Secundario,69761110,1
U_Codigo_Secundario,D0260283001,1
U_Codigo_Secundario,D0260311001,1
U_Codigo_Secundario,D5060111001,1
U_Codigo_Secundario,D5060108001,1
U_Codigo_Secundario,D0230084001,1
U_Codigo_Secundario,D5060205001,1
U_Codigo_Secundario,DEYETAP0009,1
U_Codigo_Secundario,DEYETAP0007,1
U_Codigo_Secundario,DEYETAP0006,1
U_Codigo_Secundario,10001911,1
FrgnName,,777
FrgnName,TAPA P. TOPPER 1/2-1/4 KG,4
FrgnName,BALDE 3CHAN/SERRANA 3X8,3
FrgnName,FUNDA PEBD  24” X 36” X 35 MC COLOR NEGRO BASURA,3
FrgnName,BOTELLA 1.8 LITROS PET,3
FrgnName,TOOPER REGIA 1/4,3
FrgnName,TOOPER REGIA 1/2,3
FrgnName,TAPA P. BALDE 3KG,3
FrgnName,TAPA P. TOPPER 1 KG,3
FrgnName,BOTELLA 1 LITRO CLORO SANSON,2
FrgnName,POLIET PALMA ORO 1 ANTIDERRA C,2
FrgnName,2SUMC018 - 2 SUM ENVASE PET PANAL MIEL 450,2
FrgnName,2SUMC029 - 2 SUM ENVASE PANAL PET 330 G,2
FrgnName,Botella PET 400cc,2
FrgnName,POLIET PALMA ORO 1 ANTIDERRA S,2
FrgnName,BOTELLA PET 200CC,2
FrgnName,TOOPER VIVI CANOLA 1/4,2
FrgnName,TOOPER VIVI GIRASOL 1/4 KG,2
FrgnName,TOOPER VIVI CANOLA 1/2,2
FrgnName,TOOPER VIVI GIRASOL 1/2,2
FrgnName,TOOPER MIRAFLORES 1/2,2
FrgnName,TOOPER 1/2 AKI,2
FrgnName,TOOPER MIRAFLORES 1/4,2
FrgnName,TOPPER REGIA GIRASOL 1/4,2
FrgnName,TOOPER REGIA 450,2
FrgnName,TOOPER REGIA GIRASOL 450,2
FrgnName,TAPA VERDE BOTELLA - 5 LT,2
FrgnName,TAPA NEGRA P. GALON,2
FrgnName,MERMA QUITO REFILE DE BOBINADO,1
FrgnName,MERMA QUITO SELLADO,1
FrgnName,MERMA QUITO SOPLADO PET,1
FrgnName,BALDE 4 KG. BLANCO,1
FrgnName,BALDE 4 KG. BLANCO DEX,1
FrgnName,ENVASE PEAD 370 CC SQUEEZE MAYONESA EL SABOR,1
FrgnName,BOT MAZORCA/COCINERO 4X6,1
FrgnName,BIDON 10 LITROS,1
FrgnName,BOT PALM OIL 4X6 TRANSPARENTE,1
FrgnName,BOT CRISCO 2l X 6u,1
FrgnName,BIDON 20 LITROS,1
FrgnName,BOT SANSON CLORO 4X6,1
FrgnName,ENVASE PEAD 370 CC NATURAL,1
FrgnName,ENVASE PEAD 3.875 LT NATURAL  FRUTILLA VENTURA,1
FrgnName,ENVASE PEAD 3.875 LT NATURAL  MORA VENTURA,1
FrgnName,ENVASE PEAD 3.875 LT NATURAL DURAZNO VENTURA,1
FrgnName,ENVASE PEAD 350 CC NATURAL CUELLO 38 MM,1
FrgnName,ENVASE PEAD 1 LT BLANCO AF,1
FrgnName,ENVASE PEAD 1 LITRO NATURAL REDONDO 1881,1
FrgnName,ENVASE PEAD 20 LITROS RECTANGULAR BLANCO 980 G,1
FrgnName,ENVASE PEAD 1 LT NATURAL CILINDRICO 1881,1
FrgnName,ENVASE PEAD 4 LT CUADRADO  BLANCO GENERICO,1
FrgnName,ENVASE PEAD 1 LITRO BLANCO REDONDO 1881,1
FrgnName,ENVASE PEAD 10 LT BLANCO  RECTANGULAR,1
FrgnName,ENVASE PEAD 200 CC NATURAL ORIENTAL,1
FrgnName,ENVASE PEAD 1 LT  BLANCO  CUELLO 1881  DESINFECTANTE,1
FrgnName,ENVASE PEAD 250 CC BLANCO GENERICO 1881,1
FrgnName,ENVASE PEAD 500 CC BLANCO GENERICO 1881,1
FrgnName,ENVASE PEAD 2 LT  BLANCO  REDONDO,1
FrgnName,ENVASE PEAD 3.5 KG CHIVERIA,1
FrgnName,BOTELLA 500 CC CLORO SANSON,1
FrgnName,ENVASE PEAD 200 CC  NATURAL ANDINA,1
FrgnName,ENVASE PEAD 190 CC  YOGURT FAME,1
FrgnName,ENVASE PEAD 950 CC  YOGURT FAME,1
FrgnName,ENVASE PEAD 4 LT TRANSPARENTE,1
FrgnName,ENVASE PEAD 1700 CC BLANCO FAME,1
FrgnName,ENVASE PEAD 3.5 KG CHIVERIA BLANCO,1
FrgnName,ENVASE PEAD 3.785 LT NATURAL GYE,1
FrgnName,ENVASE PEAD 3.785 LT  NATURAL LIVIANO GYE,1
FrgnName,ENVASE PEAD 3.785 LT NATURAL 140 G.,1
FrgnName,ENVASE PEAD 200 CC NATURAL ORIENTAL 6 CAV.,1
FrgnName,ENVASE PEAD 4LT CUADRADO OK15,1
FrgnName,ENVASE PEAD 300 G YOGURT,1
FrgnName,ENVASE PEAD 300 ML AVENA,1
FrgnName,ENVASE PEAD 4 LT PCR,1
FrgnName,ENVASE PEAD 4 LT REDONDO BLANCO CON ASA 85 G,1
FrgnName,ENVASE PEAD 4 LT REDONDO NATURAL CON ASA 85 G,1
FrgnName,ENVASE PEAD 4 LT REDONDO BLANCO CON ASA 120 G,1
FrgnName,ENVASE PEAD 4 LT REDONDO NATURAL CON ASA 120 G,1
FrgnName,ENVASE PEAD 3.785 LT NATURAL 76 GR GYE,1
FrgnName,ENVASE PEAD 20 LT AMARILLO ALTERNO 930 GR.,1
FrgnName,ENVASE PEAD 330 G NATURAL CHOKONO,1
FrgnName,ENVASE PEAD 5LT NATURAL RECTANGULAR 43 MM,1
FrgnName,ENVASE PEAD 5LT BLANCO RECTANGULAR 43 MM,1
FrgnName,BOTELLA 500 ML CLORO SANSON,1
FrgnName,ENVASE PEAD 3.820 ML GENÉRICO SALSAS 2 CAV.,1
FrgnName,ENVASE PEAD 3.785 LT NATURAL GYE G,1
FrgnName,ENVASE PEAD 3.8 LT NATURAL 105 GYE,1
FrgnName,ENVASE PEAD 20 LT AMARILLO ALTERNO 1100 GR.,1
FrgnName,ENVASE PEAD 500 CC NATURAL LA POLACA EXPORTACION,1
FrgnName,2SUMC017 - 2 SUM ENVASE NH ADEREZOS CRISTAL 300,1
FrgnName,BOTELLA PET 1/2 LITRO,1
FrgnName,2SUMC005 - 2 SUM ENVASE 500 CC PET SX - AKI,1
FrgnName,BOTELLA PET 1 LITRO VIVIS,1
FrgnName,ENVASE PET 1.5 SAN FELIPE CON GAS,1
FrgnName,BOT MAZORCA/COCINERO 2X8,1
FrgnName,BOT COCINERO 5 LITROS X 4U.,1
FrgnName,BOT TRIREFINADO 5 LITROS X 4U.,1
FrgnName,BOT PALMA D ORO 900CC PET TRAN,1
FrgnName,BOTELLA PET 1 LITRO,1
FrgnName,BOTELLA PET 750 CC,1
FrgnName,2SUMC028 - 2 SUM ENVASE OSITO PET 300 G,1
FrgnName,2SUMC032 - 2 SUM ENVASE PET VINAGRE TERRAFERTIL 250 CC,1
FrgnName,2SUMC031 - 2 SUM ENVASE PET VINAGRE TERRAFERTIL 500CC,1
FrgnName,2SUMC030 - 2 SUM ENVASE PET VINAGRE TERRAFERTIL 1L,1
FrgnName,BOT DESINFECTANTE SANSON 750ml,1
FrgnName,BOT JABON LIQUIDO BEST 400 ML,1
FrgnName,BIDON PET 20 LITROS,1
FrgnName,ENVASE PET 1 LT CRISTAL CUADRADO 1881,1
FrgnName,ENVASE PET 35 ML CRISTAL CUELLO  1881,1
FrgnName,ENVASE PET 330 CC CRISTAL 1881,1
FrgnName,ENVASE PET 350 CC CRISTAL TE 38,1
FrgnName,0205245-FCO SIN IMPRESION PET NATURAL PCO 28 MM X 1000 ML,1
FrgnName,ENVASE PET 400 ML ESPECIES EXOTICAS CUELLO 38,1
FrgnName,ENVASE PET 500 CC EVEREST AZUL CUELLO 27,1
FrgnName,ENVASE PET 500 CC EVEREST CRISTAL  CUELLO 27,1
FrgnName,ENVASE PET 500 CC AZUL LAS ROCAS CUELLO 1881,1
FrgnName,ENVASE PET 500 CC CRISTAL CUELLO  38,1
FrgnName,ENVASE PET 500 CC CRISTAL 32  GR. HOT FILL 38,1
FrgnName,ENVASE PET 250 CC AZUL SPLENDOR 1881,1
FrgnName,ENVASE PET 550 CC LIMONADA IMPERIAL VERDE GENERICO,1
FrgnName,ENVASE PET 2 LT CRISTAL  PETALOIDE CUELLO 1881,1
FrgnName,ENVASE PET 550 CC  IMPERIAL VERDE TURQUEZA,1
FrgnName,ENVASE PET 550 CC  IMPERIAL ROSADO,1
FrgnName,ENVASE PET 550 CC  IMPERIAL NARANJA,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL NARANJA,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL ROSADO,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL VERDE TURQUESA,1
FrgnName,ENVASE PET 330 CC VERDE VIDALOE,1
FrgnName,ENVASE PET 20 LT AZUL SIN ASA LA MANA 58,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL VERDE GENERICO,1
FrgnName,ENVASE PET 3 LT VERDE 1881,1
FrgnName,ENVASE PET 2  LT PETALOIDE  VERDE 1881,1
FrgnName,ENVASE PET 260 CC VERDE GENERICO 1881,1
FrgnName,ENVASE PET 260 CC CRISTAL 1881,1
FrgnName,ENVASE PET 1400 CC CRISTAL 1881,1
FrgnName,ENVASE PET 1400 CC VERDE GENERICO  1881,1
FrgnName,ENVASE PET 400 CC VERDE GENERICO  1881,1
FrgnName,ENVASE PET 400 CC CRISTAL REDONDO  1881,1
FrgnName,ENVASE PET 3 LT TURQUEZA 1881,1
FrgnName,ENVASE PET 525 CC CRISTAL 1881,1
FrgnName,ENVASE PET 525 CC VERDE  1881,1
FrgnName,ENVASE PET 5 LT AZUL SPLENDOR 48,1
FrgnName,ENVASE PET 1.5 LT GRIS CUELLO 1881,1
FrgnName,ENVASE PET 300 CC CRISTAL ORIENTAL 1881,1
FrgnName,ENVASE PET 500 CC CRISTAL EVEREST ECO 2622,1
FrgnName,ENVASE PET 35 ML  SHOT RECICLADO,1
FrgnName,ENVASE PET 5 LT CRISTAL LA ORIENTAL,1
FrgnName,ENVASE PET 7  LT CRISTAL LA ORIENTAL,1
FrgnName,ENVASE PET 500 CC CELESTE MANANTIAL SIN GAS,1
FrgnName,ENVASE PET 500 CC AZUL MANANTIAL  CON GAS,1
FrgnName,ENVASE PET BOTELLON AZUL AGUA LOS RIOS,1
FrgnName,ENVASE PET 250 CC CRISTAL 1881,1
FrgnName,ENVASE PET 100 ML CRISTAL CUELLO 15 MM,1
FrgnName,ENVASE PET 400 CC CRISTAL GENERICO CUELLO 2622,1
FrgnName,BOTELLA PET 3 L X6,1
FrgnName,ENVASE PET 150 ML CRISTAL CUELLO 15 MM,1
FrgnName,ENVASE PET 550 CC  IMPERIAL BLANCO,1
FrgnName,ENVASE PET 1.5 LT  BLANCO 1881,1
FrgnName,ENVASE PET 2 LT CRISTAL GENERICO  CUELLO 1881,1
FrgnName,ENVASE PET 900 CC CRISTAL CUADRADO ECOPACIFIC 1881,1
FrgnName,ENVASE PET 500 CC  AZUL  LA ORIENTAL 1881,1
FrgnName,ENVASE PET 1 LT   AZUL  LA ORIENTAL 1881,1
FrgnName,"ENVASE PET 200 CC 16,5 GR CRISTAL AJI 1881",1
FrgnName,ENVASE PET 400 CC CRISTAL 1881,1
FrgnName,ENVASE PET 10 LT AZUL SPLENDOR  48,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL BLANCO,1
FrgnName,BOTELLA PET 500 CC VIVI,1
FrgnName,ENVASE PET 500 CC  CRISTAL  LA ORIENTAL 1881,1
FrgnName,ENVASE PET 330 CC  IMPERIAL VERDE GENERICO,1
FrgnName,ENVASE PET 330 CC  IMPERIAL NARANJA,1
FrgnName,ENVASE PET 330 CC  IMPERIAL ROSADO,1
FrgnName,ENVASE PET 500 CC CRISTAL PURISIMA 2622,1
FrgnName,ENVASE PET 750 CC AZUL SPLENDOR 1881,1
FrgnName,"ENVASE PET 500 CC AZUL SPLENDOR 22,5 GR  1881",1
FrgnName,ENVASE PET 1 LT  CRISTAL LA ORIENTAL 1881,1
FrgnName,ENVASE PET 1 LT CRISTAL DIAMANTE 1881,1
FrgnName,ENVASE PET 600 CC CRISTAL DIAMANTE 1881,1
FrgnName,ENVASE PET 600 CC CRISTAL DIAMANTE 2622,1
FrgnName,ENVASE PET 5 LT CRISTAL CUADRADO 48 MM,1
FrgnName,ENVASE PET 2  LT PETALOIDE  AZUL 1881,1
FrgnName,ENVASE PET 1 LT VIVI CORAZON,1
FrgnName,ENVASE PET 500 CC CRISTAL ECO 2622 - B,1
FrgnName,ENVASE PET 700 CC  VIVI CORAZON,1
FrgnName,ENVASE PET BOTELLON  AZUL  SAN FELIPE,1
FrgnName,ENVASE PET  500 ML CRISTAL LULE,1
FrgnName,ENVASE PET 350 CC  VIVI CORAZON,1
FrgnName,ENVASE PET BOTELLON  AZUL  TESALIA,1
FrgnName,ENVASE PET 2 LT VIVI CORAZON 1881,1
FrgnName,ENVASE PET 500 CC AZUL ALPINA 1881,1
FrgnName,ENVASE PET 296 CC CRISTAL R 38 - 32 gr,1
FrgnName,ENVASE PET 350 CC CRISTAL R 38 - 32 gr,1
FrgnName,ENVASE PET 350 CC CRISTAL R 38 - 28 GR,1
FrgnName,ENVASE PET 1 LT CRISTAL DESINFECTANTE RECTANGULAR 1816,1
FrgnName,ENVASE PET 550 CC  IMPERIAL AMBAR,1
FrgnName,ENVASE PET 550 CC  IMPERIAL ROJO,1
FrgnName,ENVASE PET 500 CC CRISTAL R 38 - 28 GR,1
FrgnName,ENVASE PET 5 LT CRISTAL 48 GYE,1
FrgnName,ENVASE PET 500 CC CRISTAL ECO 2622 GYE,1
FrgnName,ENVASE PET 400 CC CRISTAL ECO 2622 GYE,1
FrgnName,ENVASE PET 6 LT CRISTAL 48 GYE,1
FrgnName,ENVASE PET 5 LT AZUL LA ORIENTAL,1
FrgnName,BOT DESINFECTANTE SANSON 500 ml,1
FrgnName,BOT DESINFECTANTE SANSON 250 ml,1
FrgnName,ENVASE PET 500 CC CRISTAL REDONDO  CUELLO 38 MM 28 GR,1
FrgnName,ENVASE PET 1 LT CRISTAL DIAMANTE 1881 UIO,1
FrgnName,ENVASE PET 1 LT AZUL DIAMANTE 1881 UIO,1
FrgnName,ENVASE PET 400 CC CRISTAL 1881 15 g,1
FrgnName,ENVASE PET 300 CC CRISTAL SAN FELIPE  1881 15 G,1
FrgnName,ENVASE PET 500 CC CRISTAL LISO 15 GR 1881,1
FrgnName,ENVASE PET 500 CC CRISTAL 15GR 1881,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL ROSADO GYE,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL VERDE GENERICO GYE,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL VERDE TURQUESA GYE,1
FrgnName,ENVASE PET 1500 CC  IMPERIAL NARANJA GYE,1
FrgnName,ENVASE PET 550 CC  IMPERIAL ROJO GYE,1
FrgnName,ENVASE PET 550 CC  IMPERIAL ROSADO GYE,1
FrgnName,ENVASE PET 550 CC  IMPERIAL NARANJA GYE,1
FrgnName,ENVASE PET 550 CC LIMONADA IMPERIAL VERDE GENERICO GYE,1
FrgnName,ENVASE PET 360cc CRISTAL ECO 2622 UIO,1
FrgnName,ENVASE PET 1 LT   AZUL  LA ORIENTAL 1881 GYE,1
FrgnName,ENVASE PET 1 LT  CRISTAL LA ORIENTAL 1881 GYE,1
FrgnName,ENVASE PET 296 CC CRISTAL 38 - 32 gr,1
FrgnName,ENVASE PET 330 CC IMPERIAL ROSADO 15 GR.,1
FrgnName,ENVASE PET 330 CC IMPERIAL NARANJA 15 GR.,1
FrgnName,ENVASE PET 330 CC IMPERIAL VERDE GENERICO 15 GR.,1
FrgnName,ENVASE PET 2 LT CRISTAL  PETALOIDE CUELLO 1881 35 GR.,1
FrgnName,ENVASE PET 550 CC  IMPERIAL VERDE TURQUEZA (S-SOP),1
FrgnName,ENVASE PET 260 ML CRISTAL 1881 FRUIT,1
FrgnName,ENVASE PET 1 LT CRISTAL FRUIT,1
FrgnName,ENVASE PET 600 CC AZUL SOLDEVITA 1881,1
FrgnName,ENVASE PET 250 CC. CRISTAL COOKING 38,1
FrgnName,ENVASE PET 600 ML CRISTAL  LIMPIADOR CUELLO 1881,1
FrgnName,ENVASE PET 1 LT CRISTAL DESINFECTANTE 1881,1
FrgnName,ENVASE PET 5 LT CRISTAL VOLCANIC 84 g ACABADO 48 mm MIX,1
FrgnName,ENVASE PET 1 LT CRISTAL VOLCANIC 22.5 g ACABADO 1881,1
FrgnName,ENVASE PET 500 CC  AZUL  LA ORIENTAL 1881 V,1
FrgnName,ENVASE PET 500 CC CRISTAL GENERICO 1881 22.5gr.,1
FrgnName,ENVASE PET 100 ML CRISTAL MARCSEAL CUELLO 15 MM,1
FrgnName,ENVASE PET 600 CC AZUL SOLDEVITA 1881 22.5g,1
FrgnName,ENVASE PET 380 CC AMARILLO MOSTAZA SALSA LOS ANDES NACIONAL,1
FrgnName,ENVASE PET 380 CC ROJO SALSA LOS ANDES NACIONAL,1
FrgnName,ENVASE PET 380 CC HABANO SALSA LOS ANDES NACIONAL,1
FrgnName,ENVASE PET 358 CC AMARILLO MOSTAZA SALSA LOS ANDES EXPORTACION,1
FrgnName,ENVASE PET 358 CC ROJO SALSA LOS ANDES EXPORTACION,1
FrgnName,ENVASE PET 358 CC HABANO SALSA LOS ANDES EXPORTACION,1
FrgnName,ENVASE PET 365 CC CRISTAL SALSA GENERICO,1
FrgnName,ENVASE PET 600 CC CRISTAL DIAMANTE 1881 UIO,1
FrgnName,ENVASE PET 600 CC AZUL SOLDEVITA 1881 UIO 22.5 G,1
FrgnName,ENVASE PET 600 CC AZUL SOLDEVITA 1881 UIO 16.5 G,1
FrgnName,ENVASE PET 365 CC HABANO SALSA GENERICO,1
FrgnName,"FAJILLA  PEBD 5,1 CM  X 10 CM AGUA OKA 620 ML",1
FrgnName,"FAJILLA  PEBD 5,1 CM  X 10 CM AGUA EVEREST 625 ML",1
FrgnName,FAJILLA PEBD  8.6 CM X 11.1 CM X 50 MC LA POLACA 500 CC EXPORTACION,1
FrgnName,FUNDAS CAST 12 CM X 18 CM X 45 MC TRANSPARENTE CHOCHOS NEVALL 100 G MAIZ Y TOSTADO,1
FrgnName,FUNDA PEBD 26 X 72  X 60 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD CELESTE 16 CM X 25 CM X 40UM,1
FrgnName,FUNDA CAST 12 CM X 20 CM X 45 MC CHOCHOS CON SAL NEVALL 100 G PAPAS FRITAS,1
FrgnName,"FUNDA PEBD 10 CM X 12,5 CM X 50 MC CHOCHO CON SAL 80 GR",1
FrgnName,FUNDA PEBD 23” X 24” X 60 UM TRANSPARENTE,1
FrgnName,"FUNDA PEBD 29"" X 36"" COLOR PARA BASURA",1
FrgnName,"FUNDA PEBD 28"" X 60 "" COLOR CONSUMO INTERNO REFILE MERMAS BASURA",1
FrgnName,FUNDA PEBD 18 CM X 38 CM X 50 MC TRANSPARENTE SIN IMPRESION,1
FrgnName,FUNDA PEBD 26 X 55 X 60 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD  23” X 30” X 60 MC COLORES,1
FrgnName,FUNDA 16 CM X 25 CM QUESO CHIBULAC 700 GR,1
FrgnName,"FUNDA  PEBD NAVIDEÑA EMPAQPLAST BLANCO / BLANCO 17"" F 3, 5"" X 23,5 “ X 70  MC",1
FrgnName,FUNDA PEBD 28 “ X  76 “ X 60 MC TRANSPARENTE,1
FrgnName,FUNDA  PEBD 29 “ X 55 “ X 60 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 4 “ X 26 “ X  85 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 6 “ X 26” X  85  MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 12 “ X 26 “ X  85 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 40 “ X 80 “ X 35 MC COLOR,1
FrgnName,FUNDA PEBD 40 “ X 80 “ X 40 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 23 “ X 65 “ X 60 MC TRANSPARENTE,1
FrgnName,FUNDA PEBD 35 “ X 75 “ X 35 MC COLOR,1
FrgnName,FUNDA PEBD 23 “ X 28 “ X 40 MC  COLOR ROJA,1
FrgnName,FUNDA PEBD 18 “ X 23 “ X 40 MC  COLOR ROJA,1
FrgnName,FUNDA PEBD 26 “ X 30  “ X 60 MC  COLOR VARIOS,1
